subject,condition,trial,rt,response,observed
1,Deadline,191,0.518391751,1,1
1,Deadline,192,0.735166265,1,1
1,Deadline,193,0.65189529,1,1
1,Deadline,194,1.185094741,0,1
1,Deadline,195,0.485123327,1,1
1,Deadline,196,0.535224885,1,1
1,Deadline,197,0.551887773,0,1
1,Deadline,198,0.951834828,1,1
1,Deadline,199,0.935037012,0,1
1,No Deadline,0,1.135174596,1,1
1,No Deadline,1,0.88522976,1,1
1,No Deadline,2,1.185135189,1,1
1,No Deadline,3,1.201806832,1,1
1,No Deadline,4,0.468554616,1,1
1,No Deadline,5,1.168297226,1,1
1,No Deadline,6,1.085183818,1,1
1,No Deadline,7,0.785138631,1,1
1,No Deadline,8,0.868492917,1,1
1,No Deadline,9,0.451881465,1,1
1,No Deadline,10,0.401844201,1,1
1,No Deadline,11,0.535189266,1,1
1,No Deadline,12,0.935156244,1,1
1,No Deadline,13,0.368347575,0,1
1,No Deadline,14,0.518522454,1,1
1,No Deadline,15,0.95185294,1,1
1,No Deadline,16,0.951806756,1,1
1,No Deadline,17,0.701725482,1,1
1,No Deadline,18,0.751822513,1,1
1,No Deadline,19,1.068503724,0,1
1,No Deadline,20,0.618324106,1,1
1,No Deadline,21,0.651909779,1,1
1,No Deadline,22,0.735116761,0,1
1,No Deadline,23,0.701797323,1,1
1,No Deadline,24,1.085138238,1,1
1,No Deadline,25,1.501831191,1,1
1,No Deadline,26,0.818344874,1,1
1,No Deadline,27,0.968311474,1,1
1,No Deadline,28,0.451855807,0,1
1,No Deadline,29,0.401826392,1,1
1,No Deadline,30,0.434806245,1,1
1,No Deadline,31,0.485186112,1,1
1,No Deadline,32,0.368488541,0,1
1,No Deadline,33,0.735126421,1,1
1,No Deadline,34,0.555176462,1,1
1,No Deadline,35,0.918371105,1,1
1,No Deadline,36,0.451871202,1,1
1,No Deadline,37,0.435230047,1,1
1,No Deadline,38,0.785149497,1,1
1,No Deadline,39,0.851683328,1,1
1,No Deadline,40,1.151672069,1,1
1,No Deadline,41,1.418463321,1,1
1,No Deadline,42,0.551907092,0,1
1,No Deadline,43,1.235168227,1,1
1,No Deadline,44,0.685175789,1,1
1,No Deadline,45,0.91850392,0,1
1,No Deadline,46,1.235083407,1,1
1,No Deadline,47,1.135151052,1,1
1,No Deadline,48,0.621911327,1,1
1,No Deadline,49,0.651880499,0,1
1,No Deadline,50,0.685208992,1,1
1,No Deadline,51,0.701819057,0,1
1,No Deadline,52,0.734926896,1,1
1,No Deadline,53,0.651832504,1,1
1,No Deadline,54,0.638533164,0,1
1,No Deadline,55,0.60180339,0,1
1,No Deadline,56,0.685068933,0,1
1,No Deadline,57,0.768523737,1,1
1,No Deadline,58,0.571852934,1,1
1,No Deadline,59,0.451848865,1,1
1,No Deadline,60,0.351884513,1,1
1,No Deadline,61,0.518525472,1,1
1,No Deadline,62,1.018496344,1,1
1,No Deadline,63,0.535200737,0,1
1,No Deadline,64,0.618299354,1,1
1,No Deadline,65,0.81849248,1,1
1,No Deadline,66,0.651885027,1,1
1,No Deadline,67,0.818432109,1,1
1,No Deadline,68,0.435218576,1,1
1,No Deadline,69,0.535225791,0,1
1,No Deadline,70,0.401887366,1,1
1,No Deadline,71,0.568568169,0,1
1,No Deadline,72,0.601671783,1,1
1,No Deadline,73,0.468542542,1,1
1,No Deadline,74,0.451653868,1,1
1,No Deadline,75,0.418551764,0,1
1,No Deadline,76,0.501867112,1,1
1,No Deadline,77,0.685205068,0,1
1,No Deadline,78,0.901824731,1,1
1,No Deadline,79,0.868505595,1,1
1,No Deadline,80,0.551705454,1,1
1,No Deadline,81,0.468348752,0,1
1,No Deadline,82,0.90172512,0,1
1,No Deadline,83,1.735145135,1,1
1,No Deadline,84,1.068422224,0,1
1,No Deadline,85,1.01850389,0,1
1,No Deadline,86,1.001638156,1,1
1,No Deadline,87,0.751835493,1,1
1,No Deadline,88,0.301920298,1,1
1,No Deadline,89,0.435174506,0,1
1,No Deadline,90,0.668566026,0,1
1,No Deadline,91,1.084964673,1,1
1,No Deadline,92,0.385015897,1,1
1,No Deadline,93,0.518474157,0,1
1,No Deadline,94,0.701824188,1,1
1,No Deadline,95,0.401819751,0,1
1,No Deadline,96,0.868485673,1,1
1,No Deadline,97,0.401791679,0,1
1,No Deadline,98,0.868211892,1,1
1,No Deadline,99,0.401844201,0,1
1,No Deadline,100,0.435208313,1,1
1,No Deadline,101,0.51832474,1,1
1,No Deadline,102,0.651757343,1,1
1,No Deadline,103,0.78499193,0,1
1,No Deadline,104,0.585183969,1,1
1,No Deadline,105,0.468205674,1,1
1,No Deadline,106,0.385158372,1,1
1,No Deadline,107,0.401606945,1,1
1,No Deadline,108,0.718458702,0,1
1,No Deadline,109,0.718452665,0,1
1,No Deadline,110,0.401600606,0,1
1,No Deadline,111,0.418560517,1,1
1,No Deadline,112,1.051477706,1,1
1,No Deadline,113,0.43524695,0,1
1,No Deadline,114,0.801566376,1,1
1,No Deadline,115,0.835125485,1,1
1,No Deadline,116,0.835171668,1,1
1,No Deadline,117,0.735182565,1,1
1,No Deadline,118,0.701632511,1,1
1,No Deadline,119,0.85185297,1,1
1,No Deadline,120,1.068484405,1,1
1,No Deadline,121,0.585138993,1,1
1,No Deadline,122,0.535262315,0,1
1,No Deadline,123,0.701894822,1,1
1,No Deadline,124,0.618466883,0,1
1,No Deadline,125,0.818353627,1,1
1,No Deadline,126,0.58517431,1,1
1,No Deadline,127,0.618523933,0,1
1,No Deadline,128,0.668496298,1,1
1,No Deadline,129,0.885005181,0,1
1,No Deadline,130,0.701710691,1,1
1,No Deadline,131,0.735169586,1,1
1,No Deadline,132,0.968445798,0,1
1,No Deadline,133,0.901878159,0,1
1,No Deadline,134,0.851623863,0,1
1,No Deadline,135,0.618486201,1,1
1,No Deadline,136,0.718474399,0,1
1,No Deadline,137,0.638654207,0,1
1,No Deadline,138,0.86831905,1,1
1,No Deadline,139,0.718491604,1,1
1,No Deadline,140,0.668585345,1,1
1,No Deadline,141,0.368522952,0,1
1,No Deadline,142,0.485175849,1,1
1,No Deadline,143,0.301904904,1,1
1,No Deadline,144,0.385180407,1,1
1,No Deadline,145,0.385216629,0,1
1,No Deadline,146,0.435203182,1,1
1,No Deadline,147,0.935149905,1,1
1,No Deadline,148,0.78516459,1,1
1,No Deadline,149,0.535166024,1,1
1,No Deadline,150,0.518520945,1,1
1,No Deadline,151,0.701599006,1,1
1,No Deadline,152,0.851934168,1,1
1,No Deadline,153,0.535212811,1,1
1,No Deadline,154,0.785204434,1,1
1,No Deadline,155,0.301808009,1,1
1,No Deadline,156,0.468495151,1,1
1,No Deadline,157,0.418550556,1,1
1,No Deadline,158,0.73516385,1,1
1,No Deadline,159,0.56851444,1,1
1,No Deadline,160,0.868478429,1,1
1,No Deadline,161,0.518538754,1,1
1,No Deadline,162,0.585150161,1,1
1,No Deadline,163,0.668543991,1,1
1,No Deadline,164,0.701739367,1,1
1,No Deadline,165,0.601844744,1,1
1,No Deadline,166,0.651872349,1,1
1,No Deadline,167,0.601834783,1,1
1,No Deadline,168,1.035227451,1,1
1,No Deadline,169,0.568508704,1,1
1,No Deadline,170,0.635194066,1,1
1,No Deadline,171,0.618492842,1,1
1,No Deadline,172,0.418336844,0,1
1,No Deadline,173,0.668528295,0,1
1,No Deadline,174,0.634871989,1,1
1,No Deadline,175,0.801856456,0,1
1,No Deadline,176,0.634990617,1,1
1,No Deadline,177,0.751857226,0,1
1,No Deadline,178,0.701669036,1,1
1,No Deadline,179,0.401605133,1,1
1,No Deadline,180,0.501561033,1,1
1,No Deadline,181,0.618512764,1,1
1,No Deadline,182,0.735164756,0,1
1,No Deadline,183,0.485170416,1,1
1,No Deadline,184,0.918503316,1,1
1,No Deadline,185,0.551635123,0,1
1,No Deadline,186,0.868587397,1,1
1,No Deadline,187,0.568483349,1,1
1,No Deadline,188,0.835208193,1,1
1,No Deadline,189,0.535201642,1,1
1,No Deadline,190,0.468499377,1,1
1,No Deadline,191,0.551865135,1,1
1,No Deadline,192,0.668409365,1,1
1,No Deadline,193,0.801552792,1,1
1,No Deadline,194,0.751843643,0,1
1,No Deadline,195,0.401784736,0,1
1,No Deadline,196,0.938581369,1,1
1,No Deadline,197,0.75155658,1,1
1,No Deadline,198,0.968472059,1,1
1,No Deadline,199,0.535196813,1,1
20,No Deadline,0,0.735078442,1,1
20,No Deadline,1,0.81821826,1,1
20,No Deadline,2,1.051632119,1,1
20,No Deadline,3,1.685081777,0,1
20,No Deadline,4,0.584976158,0,1
20,No Deadline,5,0.585129501,1,1
20,No Deadline,6,0.634843024,1,1
20,No Deadline,7,1.051758596,1,1
20,No Deadline,8,0.701798849,1,1
20,No Deadline,9,0.618372871,0,1
20,No Deadline,10,0.65178528,1,1
20,No Deadline,11,0.685146676,0,1
20,No Deadline,12,0.718419628,0,1
20,No Deadline,13,0.651589074,0,1
20,No Deadline,14,0.918186837,1,1
20,No Deadline,15,0.818430465,1,1
20,No Deadline,16,0.585111993,1,1
20,No Deadline,17,0.751778006,1,1
20,No Deadline,18,0.76847606,1,1
20,No Deadline,19,0.718490263,1,1
20,No Deadline,20,0.718238213,1,1
20,No Deadline,21,0.834813986,0,1
20,No Deadline,22,0.668253623,1,1
20,No Deadline,23,0.784990285,1,1
20,No Deadline,24,0.668206231,0,1
20,No Deadline,25,0.918515558,0,1
20,No Deadline,26,0.901785205,1,1
20,No Deadline,27,0.801583294,0,1
20,No Deadline,28,0.901593828,1,1
20,No Deadline,29,0.968382726,1,1
20,No Deadline,30,0.701774398,1,1
20,No Deadline,31,0.6351319,1,1
20,No Deadline,32,1.118404415,1,1
20,No Deadline,33,0.768130435,1,1
20,No Deadline,34,0.585112295,1,1
20,No Deadline,35,0.95153465,1,1
20,No Deadline,36,0.835104673,1,1
20,No Deadline,37,0.668507483,1,1
20,No Deadline,38,0.618272957,1,1
20,No Deadline,39,0.801563673,1,1
20,No Deadline,40,0.901659935,0,1
20,No Deadline,41,0.584904618,0,1
20,No Deadline,42,0.701765947,1,1
20,No Deadline,43,0.685106228,1,1
20,No Deadline,44,0.651674197,1,1
20,No Deadline,45,0.701794019,0,1
20,No Deadline,46,0.851977804,1,1
20,No Deadline,47,0.584914881,1,1
20,No Deadline,48,0.685179277,0,1
20,No Deadline,49,0.668377987,1,1
20,No Deadline,50,1.585131614,1,1
20,No Deadline,51,0.668487259,0,1
20,No Deadline,52,0.651851085,1,1
20,No Deadline,53,0.568303157,1,1
20,No Deadline,54,0.584881979,1,1
20,No Deadline,55,0.684973713,1,1
20,No Deadline,56,0.585080298,1,1
20,No Deadline,57,0.818146419,0,1
20,No Deadline,58,0.718484225,0,1
20,No Deadline,59,0.634937505,0,1
20,No Deadline,60,1.00177793,1,1
20,No Deadline,61,0.651828446,1,1
20,No Deadline,62,0.635148502,0,1
20,No Deadline,63,0.535169361,1,1
20,No Deadline,64,0.635110469,1,1
20,No Deadline,65,0.551758747,0,1
20,No Deadline,66,0.568279613,1,1
20,No Deadline,67,0.501609042,0,1
20,No Deadline,68,0.568324589,0,1
20,No Deadline,69,0.70146077,1,1
20,No Deadline,70,0.901515346,1,1
20,No Deadline,71,0.718453134,0,1
20,No Deadline,72,0.601796766,1,1
20,No Deadline,73,0.734862615,1,1
20,No Deadline,74,0.818449784,1,1
20,No Deadline,75,0.701802773,0,1
20,No Deadline,76,1.318117592,0,1
20,No Deadline,77,0.818126798,1,1
20,No Deadline,78,0.685156637,1,1
20,No Deadline,79,0.535150947,1,1
20,No Deadline,80,0.635033797,1,1
20,No Deadline,81,0.585115615,1,1
20,No Deadline,82,0.751758989,0,1
20,No Deadline,83,0.66842719,0,1
20,No Deadline,84,0.651783469,1,1
20,No Deadline,85,0.751625569,1,1
20,No Deadline,86,0.818224901,1,1
20,No Deadline,87,0.718264173,1,1
20,No Deadline,88,0.885186461,1,1
20,No Deadline,89,0.735043728,1,1
20,No Deadline,90,0.718215272,1,1
20,No Deadline,91,0.668441981,0,1
20,No Deadline,92,0.90163156,0,1
20,No Deadline,93,0.835175307,1,1
20,No Deadline,94,0.751845319,0,1
20,No Deadline,95,0.651836898,0,1
20,No Deadline,96,0.718492376,1,1
20,No Deadline,97,0.668489674,1,1
20,No Deadline,98,0.868244507,1,1
20,No Deadline,99,0.618410301,1,1
20,No Deadline,100,1.018507076,0,1
20,No Deadline,101,0.785151476,1,1
20,No Deadline,102,1.234998299,1,1
20,No Deadline,103,0.668500541,0,1
20,No Deadline,104,0.668479109,1,1
20,No Deadline,105,0.801849832,1,1
20,No Deadline,106,0.934903607,0,1
20,No Deadline,107,0.701800962,0,1
20,No Deadline,108,0.851744469,1,1
20,No Deadline,109,0.601814274,0,1
20,No Deadline,110,0.968364615,0,1
20,No Deadline,111,1.001771893,1,1
20,No Deadline,112,0.801804554,0,1
20,No Deadline,113,0.751778609,1,1
20,No Deadline,114,0.551836324,1,1
20,No Deadline,115,0.668487863,0,1
20,No Deadline,116,0.551779575,1,1
20,No Deadline,117,0.718280473,1,1
20,No Deadline,118,0.685010841,1,1
20,No Deadline,119,0.834996005,1,1
20,No Deadline,120,0.668491787,0,1
20,No Deadline,121,0.735121003,0,1
20,No Deadline,122,0.735089309,0,1
20,No Deadline,123,0.735098364,1,1
20,No Deadline,124,0.66846945,1,1
20,No Deadline,125,0.651568548,0,1
20,No Deadline,126,0.568358699,1,1
20,No Deadline,127,0.651813655,1,1
20,No Deadline,128,0.551786216,1,1
20,No Deadline,129,1.001624286,1,1
20,No Deadline,130,0.635089037,1,1
20,No Deadline,131,0.705230948,1,1
20,No Deadline,132,0.635097187,0,1
20,No Deadline,133,0.568460424,1,1
20,No Deadline,134,0.551860774,1,1
20,No Deadline,135,0.651831766,1,1
20,No Deadline,136,0.568333947,1,1
20,No Deadline,137,0.501607231,1,1
20,No Deadline,138,0.618454674,0,1
20,No Deadline,139,0.601734886,0,1
20,No Deadline,140,0.551807044,0,1
20,No Deadline,141,0.585144895,0,1
20,No Deadline,142,0.818402392,0,1
20,No Deadline,143,0.651554361,1,1
20,No Deadline,144,0.485098742,0,1
20,No Deadline,145,0.551803724,0,1
20,No Deadline,146,0.634905207,0,1
20,No Deadline,147,0.768527678,1,1
20,No Deadline,148,0.918491711,1,1
20,No Deadline,149,0.835133349,1,1
20,No Deadline,150,1.28510333,1,1
20,No Deadline,151,0.468434495,1,1
20,No Deadline,152,0.6850854,0,1
20,No Deadline,153,0.685138224,0,1
20,No Deadline,154,0.701761721,0,1
20,No Deadline,155,0.751707673,0,1
20,No Deadline,156,0.668416021,1,1
20,No Deadline,157,0.518124776,1,1
20,No Deadline,158,0.568260898,1,1
20,No Deadline,159,0.75160625,0,1
20,No Deadline,160,0.601667572,1,1
20,No Deadline,161,0.501589421,1,1
20,No Deadline,162,0.601763562,0,1
20,No Deadline,163,0.668303127,1,1
20,No Deadline,164,0.8350766,0,1
20,No Deadline,165,0.61834178,0,1
20,No Deadline,166,0.73503588,0,1
20,No Deadline,167,0.701793415,0,1
20,No Deadline,168,0.601762656,1,1
20,No Deadline,169,0.535110499,1,1
20,No Deadline,170,0.635163595,0,1
20,No Deadline,171,0.434922473,1,1
20,No Deadline,172,0.451635922,1,1
20,No Deadline,173,1.218286057,1,1
20,No Deadline,174,0.951808735,1,1
20,No Deadline,175,0.685156939,0,1
20,No Deadline,176,0.618445316,0,1
20,No Deadline,177,0.535009981,1,1
20,No Deadline,178,0.551834211,0,1
20,No Deadline,179,0.4683053,1,1
20,No Deadline,180,0.534933008,1,1
20,No Deadline,181,0.551615969,1,1
20,No Deadline,182,0.535160003,0,1
20,No Deadline,183,0.585134028,1,1
20,No Deadline,184,0.634897057,0,1
20,No Deadline,185,0.551830589,0,1
20,No Deadline,186,0.585161497,1,1
20,No Deadline,187,0.46847283,1,1
20,No Deadline,188,0.45157706,0,1
20,No Deadline,189,0.485008487,0,1
20,No Deadline,190,0.801812402,0,1
20,No Deadline,191,0.568227693,1,1
20,No Deadline,192,0.568538303,0,1
20,No Deadline,193,0.901516251,1,1
20,No Deadline,194,0.568471291,1,1
20,No Deadline,195,0.555104818,0,1
20,No Deadline,196,0.951734478,1,1
20,No Deadline,197,0.918438585,1,1
20,No Deadline,198,1.335060149,1,1
20,No Deadline,199,0.718304621,1,1
20,Deadline,0,0.434905871,1,1
20,Deadline,1,0.468215649,1,1
20,Deadline,2,0.551839041,0,1
20,Deadline,3,0.918466054,0,1
20,Deadline,4,0.468446569,1,1
20,Deadline,5,0.701769267,0,1
20,Deadline,6,0.618472181,1,1
20,Deadline,7,1.135212043,1,1
20,Deadline,8,0.584938124,1,1
20,Deadline,9,0.535207093,0,1
20,Deadline,10,0.651836596,0,1
20,Deadline,11,0.735119192,1,1
20,Deadline,12,0.588514511,0,1
20,Deadline,13,0.535136458,1,1
20,Deadline,14,0.568257275,1,1
20,Deadline,15,0.518262422,0,1
20,Deadline,16,0.718480603,1,1
20,Deadline,17,0.634921809,0,1
20,Deadline,18,0.485083951,0,1
20,Deadline,19,0.801697093,0,1
20,Deadline,20,0.551641325,1,1
20,Deadline,21,0.401796524,0,1
20,Deadline,22,0.601749375,0,1
20,Deadline,23,0.551822439,1,1
20,Deadline,24,0.385073416,1,1
20,Deadline,25,0.518455006,1,1
20,Deadline,26,0.468219573,1,1
20,Deadline,27,0.63514971,1,1
20,Deadline,28,0.551862586,0,1
20,Deadline,29,0.518525942,1,1
20,Deadline,30,0.485142209,0,1
20,Deadline,31,0.534843055,1,1
20,Deadline,32,0.484859672,0,1
20,Deadline,33,0.468426043,1,1
20,Deadline,34,0.5184541,0,1
20,Deadline,35,0.584827041,1,1
20,Deadline,36,0.651512403,0,1
20,Deadline,37,0.701549214,1,1
20,Deadline,38,0.535123479,0,1
20,Deadline,39,0.685045856,1,1
20,Deadline,40,0.618069808,1,1
20,Deadline,41,0.551756936,1,1
20,Deadline,42,0.601606597,1,1
20,Deadline,43,0.535096915,1,1
20,Deadline,44,0.618408792,1,1
20,Deadline,45,0.50145419,1,1
20,Deadline,46,0.484906459,1,1
20,Deadline,47,0.535157286,1,1
20,Deadline,48,0.485036257,0,1
20,Deadline,49,0.468252476,0,1
20,Deadline,50,0.451553214,0,1
20,Deadline,51,0.385131372,1,1
20,Deadline,52,0.451807376,0,1
20,Deadline,53,0.385127448,1,1
20,Deadline,54,0.584954424,0,1
20,Deadline,55,0.835093202,1,1
20,Deadline,56,0.568437785,1,1
20,Deadline,57,0.601778655,1,1
20,Deadline,58,0.46838982,1,1
20,Deadline,59,0.568441709,1,1
20,Deadline,60,0.551790442,0,1
20,Deadline,61,0.701878539,1,1
20,Deadline,62,0.701778323,1,1
20,Deadline,63,0.568052315,1,1
20,Deadline,64,0.535160305,1,1
20,Deadline,65,0.385101187,1,1
20,Deadline,66,0.501785024,0,1
20,Deadline,67,0.668353537,0,1
20,Deadline,68,0.568155852,1,1
20,Deadline,69,0.818255992,1,1
20,Deadline,70,1.035125743,0,1
20,Deadline,71,0.684987296,1,1
20,Deadline,72,0.784993605,1,1
20,Deadline,73,0.535139779,0,1
20,Deadline,74,0.568231316,1,1
20,Deadline,76,0.68491787,1,1
20,Deadline,77,0.451766324,0,1
20,Deadline,78,0.651818484,0,1
20,Deadline,79,1.051706073,1,1
20,Deadline,80,0.718262965,0,1
20,Deadline,82,0.68492934,1,1
20,Deadline,83,0.751767139,1,1
20,Deadline,84,0.501487394,1,1
20,Deadline,85,0.535185661,1,1
20,Deadline,86,0.585089052,1,1
20,Deadline,87,0.551822137,1,1
20,Deadline,88,0.668131975,1,1
20,Deadline,89,0.601723717,0,1
20,Deadline,90,0.485112325,1,1
20,Deadline,91,0.601780466,1,1
20,Deadline,92,0.518423915,1,1
20,Deadline,93,0.551562843,0,1
20,Deadline,94,0.618455881,0,1
20,Deadline,95,0.485112929,1,1
20,Deadline,96,0.484884122,0,1
20,Deadline,97,0.618448335,0,1
20,Deadline,98,0.468365973,1,1
20,Deadline,99,0.418531104,1,1
20,Deadline,100,0.468428458,0,1
20,Deadline,101,0.418492768,0,1
20,Deadline,102,0.451794698,1,1
20,Deadline,103,0.401779621,1,1
20,Deadline,104,0.368476483,1,1
20,Deadline,105,0.351487439,0,1
20,Deadline,106,0.401804373,0,1
20,Deadline,107,0.135137485,0,1
20,Deadline,108,0.318533851,1,1
20,Deadline,109,0.718375859,1,1
20,Deadline,110,0.50188041,0,1
20,Deadline,111,0.435183276,1,1
20,Deadline,112,0.368291445,0,1
20,Deadline,113,0.518453798,1,1
20,Deadline,114,0.41850454,1,1
20,Deadline,115,0.468488527,1,1
20,Deadline,116,0.468454115,0,1
20,Deadline,117,0.501734312,1,1
20,Deadline,118,0.418349387,1,1
20,Deadline,119,0.518217747,1,1
20,Deadline,120,0.36848252,1,1
20,Deadline,121,0.351725603,1,1
20,Deadline,122,0.601766882,1,1
20,Deadline,123,0.451484692,1,1
20,Deadline,124,0.368401321,0,1
20,Deadline,125,0.585086939,0,1
20,Deadline,126,0.351801369,1,1
20,Deadline,127,0.401477161,0,1
20,Deadline,128,0.318502156,0,1
20,Deadline,129,0.434979222,0,1
20,Deadline,130,0.40182339,0,1
20,Deadline,131,0.251728652,0,1
20,Deadline,132,0.351759109,1,1
20,Deadline,133,0.301816477,1,1
20,Deadline,134,0.36821568,0,1
20,Deadline,135,0.485071575,1,1
20,Deadline,136,0.368395887,1,1
20,Deadline,137,0.384871474,0,1
20,Deadline,138,0.435021482,1,1
20,Deadline,139,0.368156214,1,1
20,Deadline,140,0.351730735,1,1
20,Deadline,141,0.468437211,1,1
20,Deadline,142,0.385112657,1,1
20,Deadline,143,0.585121954,1,1
20,Deadline,144,0.884714057,1,1
20,Deadline,145,0.68511468,0,1
20,Deadline,146,0.684718947,0,1
20,Deadline,147,0.551699282,0,1
20,Deadline,148,0.60176809,1,1
20,Deadline,149,0.685102002,1,1
20,Deadline,150,0.551841758,0,1
20,Deadline,151,0.45146145,0,1
20,Deadline,152,0.535113819,1,1
20,Deadline,153,0.588513907,1,1
20,Deadline,154,0.485123192,1,1
20,Deadline,155,0.451677276,1,1
20,Deadline,156,0.451667919,1,1
20,Deadline,157,0.801531676,1,1
20,Deadline,158,0.801694678,1,1
20,Deadline,159,0.501456001,0,1
20,Deadline,160,0.551647061,0,1
20,Deadline,161,0.501548973,1,1
20,Deadline,162,0.485089082,1,1
20,Deadline,163,1.018462099,0,1
20,Deadline,164,0.734909704,0,1
20,Deadline,165,0.618405169,1,1
20,Deadline,166,0.768429574,1,1
20,Deadline,167,0.485106892,1,1
20,Deadline,168,0.468435702,1,1
20,Deadline,169,0.435138903,0,1
20,Deadline,170,0.485102666,1,1
20,Deadline,171,0.53523758,1,1
20,Deadline,172,0.85155913,0,1
20,Deadline,173,0.635151823,1,1
20,Deadline,174,0.584904618,1,1
20,Deadline,175,0.568265123,1,1
20,Deadline,176,0.95161766,0,1
20,Deadline,177,0.551785612,0,1
20,Deadline,178,0.934920511,0,1
20,Deadline,179,0.684988504,1,1
20,Deadline,180,0.851728169,1,1
20,Deadline,181,0.805164812,1,1
20,Deadline,182,1.068405939,1,1
20,Deadline,184,0.50157131,0,1
20,Deadline,185,0.468223196,0,1
20,Deadline,186,0.584948689,1,1
20,Deadline,187,0.751782232,1,1
20,Deadline,188,0.801839569,1,1
20,Deadline,189,0.851752921,0,1
20,Deadline,190,0.834732183,1,1
20,Deadline,191,0.851677759,1,1
20,Deadline,192,0.585104145,1,1
20,Deadline,193,0.6351156,1,1
20,Deadline,194,0.585065205,0,1
20,Deadline,195,0.551639212,1,1
20,Deadline,196,0.501628964,1,1
20,Deadline,197,0.33518874,1,1
20,Deadline,198,0.435140715,1,1
20,Deadline,199,0.818403902,1,1
21,No Deadline,0,1.551647061,1,1
21,No Deadline,1,0.418521142,0,1
21,No Deadline,2,0.584831569,0,1
21,No Deadline,3,0.468289906,0,1
21,No Deadline,4,0.435149167,0,1
21,No Deadline,5,0.384866947,1,1
21,No Deadline,6,0.568151626,0,1
21,No Deadline,7,0.284966891,0,1
21,No Deadline,8,0.318442992,1,1
21,No Deadline,9,0.234977169,0,1
21,No Deadline,10,0.268485871,1,1
21,No Deadline,11,0.234935513,0,1
21,No Deadline,12,0.218480452,1,1
21,No Deadline,13,0.268309889,1,1
21,No Deadline,14,0.351390242,1,1
21,No Deadline,15,0.384968672,0,1
21,No Deadline,16,0.301866283,1,1
21,No Deadline,17,0.034926518,0,1
21,No Deadline,18,0.318277575,0,1
21,No Deadline,19,0.13517733,1,1
21,No Deadline,20,0.318542604,0,1
21,No Deadline,21,0.401643484,1,1
21,No Deadline,22,0.16833769,1,1
21,No Deadline,23,0.868277107,1,1
21,No Deadline,24,0.351782654,1,1
21,No Deadline,25,0.334898958,1,1
21,No Deadline,26,0.085197569,1,1
21,No Deadline,27,0.018549939,1,1
21,No Deadline,28,0.601815481,0,1
21,No Deadline,29,0.385189932,0,1
21,No Deadline,30,0.335186627,1,1
21,No Deadline,31,0.301850889,1,1
21,No Deadline,32,0.168465676,0,1
21,No Deadline,33,0.418353009,1,1
21,No Deadline,34,0.451839071,1,1
21,No Deadline,35,0.468374425,1,1
21,No Deadline,36,0.368273334,0,1
21,No Deadline,37,0.185094002,1,1
21,No Deadline,38,0.251482942,0,1
21,No Deadline,39,0.385037193,1,1
21,No Deadline,40,0.41839225,0,1
21,No Deadline,41,1.084904165,0,1
21,No Deadline,42,0.268284533,0,1
21,No Deadline,43,0.401869875,0,1
21,No Deadline,44,0.401565303,1,1
21,No Deadline,45,0.151645672,0,1
21,No Deadline,46,0.185122377,1,1
21,No Deadline,47,0.70183809,1,1
21,No Deadline,48,0.568335154,1,1
21,No Deadline,49,0.601810953,0,1
21,No Deadline,50,0.118425243,0,1
21,No Deadline,51,0.251824944,1,1
21,No Deadline,52,0.601606597,0,1
21,No Deadline,53,0.50175031,0,1
21,No Deadline,54,0.151845501,0,1
21,No Deadline,55,0.368484029,0,1
21,No Deadline,56,0.451788661,1,1
21,No Deadline,57,0.351657082,1,1
21,No Deadline,58,0.751620739,1,1
21,No Deadline,59,0.268281816,0,1
21,No Deadline,60,0.418311655,0,1
21,No Deadline,61,0.535192905,1,1
21,No Deadline,62,0.334891412,1,1
21,No Deadline,63,0.168222079,0,1
21,No Deadline,64,1.30154692,1,1
21,No Deadline,65,0.334943331,1,1
21,No Deadline,66,0.535173889,1,1
21,No Deadline,67,0.451857182,0,1
21,No Deadline,68,0.135137183,0,1
21,No Deadline,69,0.334975328,1,1
21,No Deadline,70,0.335176967,1,1
21,No Deadline,71,0.851774051,0,1
21,No Deadline,72,0.784973079,1,1
21,No Deadline,73,0.651907834,1,1
21,No Deadline,74,0.151832219,1,1
21,No Deadline,75,0.568288366,0,1
21,No Deadline,76,2.184918322,1,1
21,No Deadline,77,0.135168576,0,1
21,No Deadline,78,2.26805633,0,1
21,No Deadline,79,0.401564699,0,1
21,No Deadline,80,0.301686075,1,1
21,No Deadline,81,0.218513053,0,1
21,No Deadline,82,0.40178596,1,1
21,No Deadline,83,0.351763335,0,1
21,No Deadline,84,0.235129304,0,1
21,No Deadline,85,0.268501567,1,1
21,No Deadline,86,0.585041359,1,1
21,No Deadline,87,0.218430646,0,1
21,No Deadline,88,0.484892876,1,1
21,No Deadline,89,0.618254543,1,1
21,No Deadline,90,0.8181108,1,1
21,No Deadline,91,0.534924254,0,1
21,No Deadline,92,0.43518871,0,1
21,No Deadline,93,0.434880515,0,1
21,No Deadline,94,0.385147069,1,1
21,No Deadline,95,0.385122015,0,1
21,No Deadline,96,0.418413078,1,1
21,No Deadline,97,0.301808629,1,1
21,No Deadline,98,0.38507251,1,1
21,No Deadline,99,0.285126874,1,1
21,No Deadline,100,0.284991945,1,1
21,No Deadline,101,0.385078246,1,1
21,No Deadline,102,0.451596983,0,1
